Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price,Date,Category,Profit,Cost,Total Profit
2021-03-02 14:43:00,14239.0,UltraSound Dog Barking Deterrent,22720,545428.0,1,29.7,29.7,2021-03-02,Electronics,4.699999999999999,25,4.699999999999999
2021-03-02 14:46:00,15031.0,Pet Odor Eliminator,84879,545429.0,1,10.14,10.14,2021-03-02,Cleanig Supplies,2.1400000000000006,8,2.1400000000000006
2021-03-02 14:46:00,15031.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545429.0,1,76.5,76.5,2021-03-02,Food,21.5,55,21.5
2021-03-02 14:50:00,15636.0,Dog and Puppy Pads,85123A,545430.0,3,53.1,17.7,2021-03-02,Disposables,6.699999999999999,11,20.099999999999998
2021-03-02 14:50:00,15636.0,NexGard Chew for Dogs,82484,545430.0,1,47.7,47.7,2021-03-02,Food,10.700000000000003,37,10.700000000000003
2021-03-02 14:58:00,12873.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,545431.0,7,107.1,15.3,2021-03-02,Disposables,-2.6999999999999993,18,-18.899999999999995
2021-03-02 15:15:00,17923.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545433.0,9,224.1,24.9,2021-03-02,Disposables,-5.100000000000001,30,-45.90000000000001
2021-03-02 15:28:00,16217.0,NexGard Chew for Dogs,82484,545435.0,1,47.4,47.4,2021-03-02,Food,10.399999999999999,37,10.399999999999999
2021-03-02 15:28:00,16217.0,UltraSound Dog Barking Deterrent,22720,545435.0,1,29.7,29.7,2021-03-02,Electronics,4.699999999999999,25,4.699999999999999
2021-03-02 16:26:00,17738.0,Dog and Puppy Pads,85123A,545445.0,1,17.7,17.7,2021-03-02,Disposables,6.699999999999999,11,6.699999999999999
2021-03-02 16:26:00,17738.0,Indoor Pet Camera,22502,545445.0,1,35.7,35.7,2021-03-02,Electronics,-7.299999999999997,43,-7.299999999999997
2021-03-02 16:26:00,17738.0,Rechargeable Pet Nail Grinder,22960,545445.0,1,25.5,25.5,2021-03-02,Grooming,5.5,20,5.5
2021-03-02 16:26:00,17738.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545445.0,1,76.5,76.5,2021-03-02,Food,21.5,55,21.5
2021-03-02 16:26:00,17738.0,UltraSound Dog Barking Deterrent,22720,545445.0,1,29.7,29.7,2021-03-02,Electronics,4.699999999999999,25,4.699999999999999
2021-03-02 16:34:00,17426.0,Rechargeable Pet Nail Grinder,22960,545447.0,1,25.5,25.5,2021-03-02,Grooming,5.5,20,5.5
2021-03-02 16:34:00,17426.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545447.0,1,76.5,76.5,2021-03-02,Food,21.5,55,21.5
2021-03-02 16:34:00,17426.0,UltraSound Dog Barking Deterrent,22720,545447.0,1,29.7,29.7,2021-03-02,Electronics,4.699999999999999,25,4.699999999999999
2021-03-02 17:04:00,15189.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7,2021-03-02,Food,10.700000000000003,55,-55.0
2021-03-02 17:33:00,13230.0,Earth Rated Dog Poop Bags,85099B,545460.0,1,11.7,11.7,2021-03-02,Disposables,2.6999999999999993,9,2.6999999999999993
2021-03-02 17:33:00,13230.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,545460.0,1,11.7,11.7,2021-03-02,Food,-2.3000000000000007,14,-2.3000000000000007
2021-03-02 17:33:00,13230.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545460.0,1,76.5,76.5,2021-03-02,Food,21.5,55,21.5
2021-03-03 08:24:00,14388.0,Earth Rated Dog Poop Bags,85099B,545461.0,2,23.4,11.7,2021-03-03,Disposables,2.6999999999999993,9,5.399999999999999
2021-03-03 08:24:00,14388.0,Pet Grooming Brush,20725,545461.0,2,19.8,9.9,2021-03-03,Grooming,0.9000000000000004,9,1.8000000000000007
2021-03-03 08:24:00,14388.0,Rechargeable Pet Nail Grinder,22960,545461.0,1,25.5,25.5,2021-03-03,Grooming,5.5,20,5.5
2021-03-03 08:24:00,14388.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545461.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 08:24:00,17567.0,UltraSound Dog Barking Deterrent,22720,545462.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 08:36:00,13784.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545463.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 09:10:00,,Dog and Puppy Pads,85123A,545464.0,1,34.74,34.74,2021-03-03,Disposables,23.740000000000002,11,23.740000000000002
2021-03-03 09:10:00,,Dog and Puppy Pads,85123A,545464.0,2,35.4,17.7,2021-03-03,Disposables,6.699999999999999,11,13.399999999999999
2021-03-03 09:10:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545464.0,3,89.28,29.76,2021-03-03,Disposables,-0.23999999999999844,30,-0.7199999999999953
2021-03-03 09:10:00,,NexGard Chew for Dogs,82484,545464.0,1,99.78,99.78,2021-03-03,Food,62.78,37,62.78
2021-03-03 09:10:00,,Pet Grooming Brush,20725,545464.0,1,24.78,24.78,2021-03-03,Grooming,15.780000000000001,9,15.780000000000001
2021-03-03 09:10:00,,Pet Odor Eliminator,84879,545464.0,2,37.44,18.72,2021-03-03,Cleanig Supplies,10.719999999999999,8,21.439999999999998
2021-03-03 09:10:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545464.0,1,149.76,149.76,2021-03-03,Food,94.75999999999999,55,94.75999999999999
2021-03-03 09:25:00,16957.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545465.0,3,89.1,29.7,2021-03-03,Disposables,-0.3000000000000007,30,-0.9000000000000021
2021-03-03 09:39:00,15304.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545467.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 09:41:00,16571.0,Rechargeable Pet Nail Grinder,22960,545468.0,1,25.5,25.5,2021-03-03,Grooming,5.5,20,5.5
2021-03-03 09:41:00,16571.0,UltraSound Dog Barking Deterrent,22720,545468.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 10:09:00,17646.0,UltraSound Dog Barking Deterrent,22720,545469.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 10:55:00,16709.0,Pet Odor Eliminator,84879,545474.0,3,30.42,10.14,2021-03-03,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-03-03 10:55:00,16709.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545474.0,17,73.44,4.32,2021-03-03,Food,-0.6799999999999997,5,-11.559999999999995
2021-03-03 10:55:00,16709.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545474.0,2,153.0,76.5,2021-03-03,Food,21.5,55,43.0
2021-03-03 10:55:00,16709.0,UltraSound Dog Barking Deterrent,22720,545474.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 10:59:00,12415.0,Rechargeable Pet Nail Grinder,22960,545475.0,20,450.0,22.5,2021-03-03,Grooming,2.5,20,50.0
2021-03-03 10:59:00,12415.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545475.0,6,394.2,65.7,2021-03-03,Food,10.700000000000003,55,64.20000000000002
2021-03-03 11:07:00,14573.0,Rechargeable Pet Nail Grinder,22960,545477.0,1,25.5,25.5,2021-03-03,Grooming,5.5,20,5.5
2021-03-03 11:07:00,14573.0,UltraSound Dog Barking Deterrent,22720,545477.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 11:34:00,15719.0,Dog and Puppy Pads,85123A,545503.0,1,17.7,17.7,2021-03-03,Disposables,6.699999999999999,11,6.699999999999999
2021-03-03 11:34:00,15719.0,Pet Grooming Brush,20725,545503.0,1,9.9,9.9,2021-03-03,Grooming,0.9000000000000004,9,0.9000000000000004
2021-03-03 12:06:00,12727.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545515.0,2,10.2,5.1,2021-03-03,Food,0.09999999999999964,5,0.1999999999999993
2021-03-03 12:06:00,12727.0,UltraSound Dog Barking Deterrent,22720,545515.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 12:24:00,18218.0,Indoor Pet Camera,22502,545518.0,2,71.4,35.7,2021-03-03,Electronics,-7.299999999999997,43,-14.599999999999994
2021-03-03 12:35:00,15596.0,Indoor Pet Camera,22502,545522.0,1,35.7,35.7,2021-03-03,Electronics,-7.299999999999997,43,-7.299999999999997
2021-03-03 12:41:00,14524.0,Pet Grooming Brush,20725,545523.0,1,9.9,9.9,2021-03-03,Grooming,0.9000000000000004,9,0.9000000000000004
2021-03-03 13:14:00,17789.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545526.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 13:45:00,17416.0,Earth Rated Dog Poop Bags,85099B,545530.0,2,23.4,11.7,2021-03-03,Disposables,2.6999999999999993,9,5.399999999999999
2021-03-03 13:45:00,17416.0,Indoor Pet Camera,22502,545530.0,1,35.7,35.7,2021-03-03,Electronics,-7.299999999999997,43,-7.299999999999997
2021-03-03 13:45:00,17416.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,545530.0,2,23.4,11.7,2021-03-03,Food,-2.3000000000000007,14,-4.600000000000001
2021-03-03 13:45:00,17416.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545530.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 14:05:00,17652.0,Dog and Puppy Pads,85123A,545534.0,2,35.4,17.7,2021-03-03,Disposables,6.699999999999999,11,13.399999999999999
2021-03-03 14:05:00,17652.0,Earth Rated Dog Poop Bags,85099B,545534.0,2,23.4,11.7,2021-03-03,Disposables,2.6999999999999993,9,5.399999999999999
2021-03-03 14:05:00,17652.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545534.0,1,29.7,29.7,2021-03-03,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-03-03 14:05:00,17652.0,Pet Grooming Brush,20725,545534.0,2,19.8,9.9,2021-03-03,Grooming,0.9000000000000004,9,1.8000000000000007
2021-03-03 14:05:00,17652.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545534.0,2,10.2,5.1,2021-03-03,Food,0.09999999999999964,5,0.1999999999999993
2021-03-03 14:43:00,13476.0,Dog and Puppy Pads,85123A,545543.0,1,17.7,17.7,2021-03-03,Disposables,6.699999999999999,11,6.699999999999999
2021-03-03 14:43:00,13476.0,Rechargeable Pet Nail Grinder,22960,545543.0,1,25.5,25.5,2021-03-03,Grooming,5.5,20,5.5
2021-03-03 14:43:00,13476.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545543.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 15:02:00,17841.0,Pet Grooming Brush,20725,545545.0,1,9.9,9.9,2021-03-03,Grooming,0.9000000000000004,9,0.9000000000000004
2021-03-03 15:02:00,17841.0,ProBiotic Supplements for Dogs,79321,545545.0,1,34.5,34.5,2021-03-03,Supplements,5.5,29,5.5
2021-03-03 15:17:00,17757.0,Indoor Pet Camera,22502,545555.0,1,35.7,35.7,2021-03-03,Electronics,-7.299999999999997,43,-7.299999999999997
2021-03-03 15:17:00,17757.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545555.0,2,10.2,5.1,2021-03-03,Food,0.09999999999999964,5,0.1999999999999993
2021-03-03 15:31:00,15005.0,Dog and Puppy Pads,85123A,545559.0,1,17.7,17.7,2021-03-03,Disposables,6.699999999999999,11,6.699999999999999
2021-03-03 15:31:00,15005.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,545559.0,1,11.7,11.7,2021-03-03,Food,-2.3000000000000007,14,-2.3000000000000007
2021-03-03 15:31:00,15005.0,NexGard Chew for Dogs,82484,545559.0,1,47.4,47.4,2021-03-03,Food,10.399999999999999,37,10.399999999999999
2021-03-03 16:22:00,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,545568.0,1,23.7,23.7,2021-03-03,Grooming,10.7,13,10.7
2021-03-03 16:22:00,,Dog and Puppy Pads,85123A,545568.0,3,53.1,17.7,2021-03-03,Disposables,6.699999999999999,11,20.099999999999998
2021-03-03 16:22:00,,Indoor Pet Camera,22502,545568.0,1,64.74,64.74,2021-03-03,Electronics,21.739999999999995,43,21.739999999999995
2021-03-03 16:22:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545568.0,3,89.28,29.76,2021-03-03,Disposables,-0.23999999999999844,30,-0.7199999999999953
2021-03-03 16:22:00,,NexGard Chew for Dogs,82484,545568.0,1,99.78,99.78,2021-03-03,Food,62.78,37,62.78
2021-03-03 16:22:00,,Rechargeable Pet Nail Grinder,22960,545568.0,1,49.74,49.74,2021-03-03,Grooming,29.740000000000002,20,29.740000000000002
2021-03-03 16:22:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545568.0,1,149.76,149.76,2021-03-03,Food,94.75999999999999,55,94.75999999999999
2021-03-03 16:22:00,,UltraSound Dog Barking Deterrent,22720,545568.0,1,64.74,64.74,2021-03-03,Electronics,39.739999999999995,25,39.739999999999995
2021-03-03 16:28:00,12817.0,Pet Odor Eliminator,84879,545570.0,3,30.42,10.14,2021-03-03,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-03-03 16:34:00,17700.0,Dog and Puppy Pads,85123A,545571.0,6,91.8,15.3,2021-03-03,Disposables,4.300000000000001,11,25.800000000000004
2021-03-03 16:34:00,17700.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545571.0,1,29.7,29.7,2021-03-03,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-03-03 16:34:00,17700.0,Pet Odor Eliminator,84879,545571.0,2,20.28,10.14,2021-03-03,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-03-03 16:34:00,17700.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545571.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 16:34:00,17700.0,UltraSound Dog Barking Deterrent,22720,545571.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 18:28:00,13014.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545575.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 18:46:00,15611.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545576.0,1,76.5,76.5,2021-03-03,Food,21.5,55,21.5
2021-03-03 19:18:00,14702.0,Rechargeable Pet Nail Grinder,22960,545577.0,1,25.5,25.5,2021-03-03,Grooming,5.5,20,5.5
2021-03-03 19:18:00,14702.0,UltraSound Dog Barking Deterrent,22720,545577.0,1,29.7,29.7,2021-03-03,Electronics,4.699999999999999,25,4.699999999999999
2021-03-03 19:21:00,13715.0,Dog and Puppy Pads,85123A,545578.0,2,35.4,17.7,2021-03-03,Disposables,6.699999999999999,11,13.399999999999999
2021-03-04 08:43:00,13931.0,Earth Rated Dog Poop Bags,85099B,545580.0,2,23.4,11.7,2021-03-04,Disposables,2.6999999999999993,9,5.399999999999999
2021-03-04 09:08:00,12553.0,Earth Rated Dog Poop Bags,85099B,545583.0,5,58.5,11.7,2021-03-04,Disposables,2.6999999999999993,9,13.499999999999996
2021-03-04 09:32:00,12541.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,545585.0,2,23.4,11.7,2021-03-04,Food,-2.3000000000000007,14,-4.600000000000001
2021-03-04 09:32:00,12541.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545585.0,6,30.6,5.1,2021-03-04,Food,0.09999999999999964,5,0.5999999999999979
2021-03-04 10:03:00,13382.0,Dog and Puppy Pads,85123A,545588.0,1,17.7,17.7,2021-03-04,Disposables,6.699999999999999,11,6.699999999999999
2021-03-04 10:03:00,13382.0,Pet Odor Eliminator,84879,545588.0,2,20.28,10.14,2021-03-04,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-03-04 10:21:00,17001.0,Earth Rated Dog Poop Bags,85099B,545589.0,4,46.8,11.7,2021-03-04,Disposables,2.6999999999999993,9,10.799999999999997
2021-03-04 10:28:00,17581.0,Earth Rated Dog Poop Bags,85099B,545591.0,4,46.8,11.7,2021-03-04,Disposables,2.6999999999999993,9,10.799999999999997
2021-03-04 10:28:00,17581.0,Pet Grooming Brush,20725,545591.0,2,19.8,9.9,2021-03-04,Grooming,0.9000000000000004,9,1.8000000000000007
2021-03-04 10:28:00,17581.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545591.0,4,20.4,5.1,2021-03-04,Food,0.09999999999999964,5,0.3999999999999986
2021-03-04 10:30:00,17581.0,UltraSound Dog Barking Deterrent,22720,545592.0,1,29.7,29.7,2021-03-04,Electronics,4.699999999999999,25,4.699999999999999
2021-03-04 11:49:00,15827.0,UltraSound Dog Barking Deterrent,22720,545601.0,1,29.7,29.7,2021-03-04,Electronics,4.699999999999999,25,4.699999999999999
2021-03-04 11:49:00,17315.0,Earth Rated Dog Poop Bags,85099B,545602.0,1,11.7,11.7,2021-03-04,Disposables,2.6999999999999993,9,2.6999999999999993
2021-03-04 11:49:00,17315.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,545602.0,1,11.7,11.7,2021-03-04,Food,-2.3000000000000007,14,-2.3000000000000007
2021-03-04 12:06:00,14466.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545630.0,1,76.5,76.5,2021-03-04,Food,21.5,55,21.5
2021-03-04 12:15:00,16449.0,Indoor Pet Camera,22502,545636.0,1,35.7,35.7,2021-03-04,Electronics,-7.299999999999997,43,-7.299999999999997
2021-03-04 12:15:00,16449.0,Pet Odor Eliminator,84879,545636.0,3,30.42,10.14,2021-03-04,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-03-04 13:09:00,17325.0,Pet Grooming Brush,20725,545648.0,2,19.8,9.9,2021-03-04,Grooming,0.9000000000000004,9,1.8000000000000007
2021-03-04 13:14:00,14995.0,Dog and Puppy Pads,85123A,545649.0,1,17.7,17.7,2021-03-04,Disposables,6.699999999999999,11,6.699999999999999
2021-03-04 13:14:00,14995.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545649.0,1,5.1,5.1,2021-03-04,Food,0.09999999999999964,5,0.09999999999999964
2021-03-04 13:39:00,15311.0,Earth Rated Dog Poop Bags,85099B,545653.0,17,168.3,9.9,2021-03-04,Disposables,0.9000000000000004,9,15.300000000000006
2021-03-04 13:58:00,14670.0,Dog and Puppy Pads,85123A,545655.0,1,17.7,17.7,2021-03-04,Disposables,6.699999999999999,11,6.699999999999999
2021-03-04 14:02:00,14911.0,Dog and Puppy Pads,85123A,545657.0,1,17.7,17.7,2021-03-04,Disposables,6.699999999999999,11,6.699999999999999
2021-03-04 14:02:00,14911.0,Pet Odor Eliminator,84879,545657.0,3,30.42,10.14,2021-03-04,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-03-04 14:02:00,14911.0,Rechargeable Pet Nail Grinder,22960,545657.0,1,22.5,22.5,2021-03-04,Grooming,2.5,20,2.5
2021-03-04 14:02:00,14911.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545657.0,2,10.2,5.1,2021-03-04,Food,0.09999999999999964,5,0.1999999999999993
2021-03-04 14:02:00,14911.0,UltraSound Dog Barking Deterrent,22720,545657.0,1,29.7,29.7,2021-03-04,Electronics,4.699999999999999,25,4.699999999999999
2021-03-04 14:13:00,14670.0,Dog and Puppy Pads,85123A,545658.0,1,17.7,17.7,2021-03-04,Disposables,6.699999999999999,11,6.699999999999999
2021-03-04 14:13:00,14670.0,Sheba Perfect Portions Pat Wet Cat Food,22197,545658.0,1,5.1,5.1,2021-03-04,Food,0.09999999999999964,5,0.09999999999999964
2021-03-04 14:28:00,17191.0,Dog and Puppy Pads,85123A,545660.0,2,35.4,17.7,2021-03-04,Disposables,6.699999999999999,11,13.399999999999999
2021-03-04 14:28:00,17191.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545660.0,1,29.7,29.7,2021-03-04,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-03-04 14:28:00,17191.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545660.0,1,76.5,76.5,2021-03-04,Food,21.5,55,21.5
2021-03-04 14:41:00,15358.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545661.0,1,76.5,76.5,2021-03-04,Food,21.5,55,21.5
2021-03-04 14:52:00,13491.0,ProBiotic Supplements for Dogs,79321,545663.0,1,34.5,34.5,2021-03-04,Supplements,5.5,29,5.5
2021-03-04 15:15:00,12584.0,UltraSound Dog Barking Deterrent,22720,545664.0,1,29.7,29.7,2021-03-04,Electronics,4.699999999999999,25,4.699999999999999
2021-03-04 16:07:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,545667.0,3,89.28,29.76,2021-03-04,Disposables,-0.23999999999999844,30,-0.7199999999999953
2021-03-04 16:07:00,,Rechargeable Pet Nail Grinder,22960,545667.0,1,49.74,49.74,2021-03-04,Grooming,29.740000000000002,20,29.740000000000002
2021-03-04 16:07:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545667.0,1,76.5,76.5,2021-03-04,Food,21.5,55,21.5
2021-03-04 16:07:00,,UltraSound Dog Barking Deterrent,22720,545667.0,1,64.74,64.74,2021-03-04,Electronics,39.739999999999995,25,39.739999999999995
2021-03-04 17:02:00,14031.0,Pet Odor Eliminator,84879,545668.0,6,60.84,10.14,2021-03-04,Cleanig Supplies,2.1400000000000006,8,12.840000000000003
2021-03-06 10:07:00,15465.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,545670.0,3,197.1,65.7,2021-03-06,Food,10.700000000000003,55,32.10000000000001
2021-03-06 10:08:00,15465.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,-1,-65.7,65.7,2021-03-06,Food,10.700000000000003,55,-55.0
2021-03-06 11:28:00,16923.0,Dog and Puppy Pads,85123A,545681.0,2,35.4,17.7,2021-03-06,Disposables,6.699999999999999,11,13.399999999999999
2021-03-06 11:39:00,14701.0,Rechargeable Pet Nail Grinder,22960,545682.0,1,25.5,25.5,2021-03-06,Grooming,5.5,20,5.5
2021-03-06 11:50:00,14903.0,Dog and Puppy Pads,85123A,545683.0,1,17.7,17.7,2021-03-06,Disposables,6.699999999999999,11,6.699999999999999
2021-03-06 11:52:00,15606.0,Rechargeable Pet Nail Grinder,22960,545684.0,2,45.0,22.5,2021-03-06,Grooming,2.5,20,5.0
2021-03-06 11:55:00,14499.0,Dog and Puppy Pads,85123A,545685.0,1,17.7,17.7,2021-03-06,Disposables,6.699999999999999,11,6.699999999999999
2021-03-06 11:55:00,14499.0,NexGard Chew for Dogs,82484,545685.0,1,47.4,47.4,2021-03-06,Food,10.399999999999999,37,10.399999999999999
2021-03-06 12:09:00,18211.0,NexGard Chew for Dogs,82484,545686.0,1,47.4,47.4,2021-03-06,Food,10.399999999999999,37,10.399999999999999
2021-03-06 12:20:00,17769.0,Earth Rated Dog Poop Bags,85099B,545687.0,1,11.7,11.7,2021-03-06,Disposables,2.6999999999999993,9,2.6999999999999993
2021-03-06 12:20:00,17769.0,Pet Odor Eliminator,84879,545687.0,1,10.14,10.14,2021-03-06,Cleanig Supplies,2.1400000000000006,8,2.1400000000000006
2021-03-06 12:20:00,17769.0,Pet Odor Eliminator,84879,545687.0,3,30.42,10.14,2021-03-06,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-03-06 12:20:00,17769.0,UltraSound Dog Barking Deterrent,22720,545687.0,1,29.7,29.7,2021-03-06,Electronics,4.699999999999999,25,4.699999999999999
2021-03-06 12:42:00,16033.0,NexGard Chew for Dogs,82484,545688.0,1,47.4,47.4,2021-03-06,Food,10.399999999999999,37,10.399999999999999
